,Unnamed: 0,text,mod_text
1729,1729,"""Founding fathers kita mengharapkan negara kita harus dilindungi. Negara yang kaya harus melindungi kekayaannya. Ka… https://t.co/BE11rzVDqB","['founding', 'fathers', 'kita', 'harap', 'negara', 'kita', 'harus', 'lindung', 'negara', 'yang', 'kaya', 'harus', 'lindung', 'kaya', 'ka']"
1730,1730,Muzani menilai Prabowo adalah orang yang tepat untuk memimpin Indonesia ke depan. https://t.co/4AaBMM8xMe @prabowo… https://t.co/n0fwB4b5k8,"['muzani', 'nilai', 'prabowo', 'adalah', 'orang', 'yang', 'tepat', 'untuk', 'pimpin', 'indonesia', 'ke', 'depan', 'prabowo']"
1731,1731,Muzani mengatakan Prabowo hanya ingin melihat masyarakat Indonesia tersenyum menatap masa depan bila ada kesempatan… https://t.co/hoDdD8R5Ht,"['muzani', 'kata', 'prabowo', 'hanya', 'ingin', 'lihat', 'masyarakat', 'indonesia', 'senyum', 'tatap', 'masa', 'depan', 'bila', 'ada', 'sempat']"
1732,1732,Sekjen Gerindra Ahmad Muzani menyebut Ketua Umumnya yakni Prabowo Subianto dihormati di kancah internasional sebaga… https://t.co/4P4xuL7fHx,"['sekjen', 'gerindra', 'ahmad', 'muzani', 'sebut', 'ketua', 'umum', 'yakni', 'prabowo', 'subianto', 'hormat', 'di', 'kancah', 'internasional', 'sebaga']"
1733,1733,"""Kalau kemampuan itu kemudian ditingkatkan di kursi kepresidenan. Insya Allah bangsa Indonesia akan lebih baik ke d… https://t.co/PzMKPu1Y3d","['kalau', 'mampu', 'itu', 'kemudian', 'tingkat', 'di', 'kursi', 'presiden', 'insya', 'allah', 'bangsa', 'indonesia', 'akan', 'lebih', 'baik', 'ke', 'd']"
1734,1734,Prabowo mengungkapkan bahwa baginya mendapatkan predikat pemimpin luar biasa di bidang pertahanan dan keamanan adal… https://t.co/hvPLH5onjS,"['prabowo', 'ungkap', 'bahwa', 'bagi', 'dapat', 'predikat', 'pimpin', 'luar', 'biasa', 'di', 'bidang', 'tahan', 'dan', 'aman', 'adal']"
1735,1735,Gerindra yakin Indonesia menjadi lebih baik jika Prabowo Subianto jadi presiden lantaran selama ini dihormati di ka… https://t.co/15KUFzrumb,"['gerindra', 'yakin', 'indonesia', 'jadi', 'lebih', 'baik', 'jika', 'prabowo', 'subianto', 'jadi', 'presiden', 'lantar', 'lama', 'ini', 'hormat', 'di', 'ka']"
1736,1736,"Gerindra: Prabowo Dihormati Dunia, Jadi Presiden Indonesia Lebih Baik Mending Prabowo https://t.co/VDvQNo7zxN dekade08","['gerindra', 'prabowo', 'hormat', 'dunia', 'jadi', 'presiden', 'indonesia', 'lebih', 'baik', 'mending', 'prabowo', 'dekade']"
1737,1737,"""Obsesi Prabowo cuma satu saja apabila menjadi Presiden,yaitu beliau ingin melihat rakyat tersenyum menatap masa de… https://t.co/poTFd1WdPC","['obsesi', 'prabowo', 'cuma', 'satu', 'saja', 'apabila', 'jadi', 'presidenyaitu', 'beliau', 'ingin', 'lihat', 'rakyat', 'senyum', 'tatap', 'masa', 'de']"
1738,1738,"""Obsesi Prabowo cuma satu saja apabila menjadi Presiden,yaitu beliau ingin melihat rakyat tersenyum menatap masa de… https://t.co/Z2FBuR1x6c","['obsesi', 'prabowo', 'cuma', 'satu', 'saja', 'apabila', 'jadi', 'presidenyaitu', 'beliau', 'ingin', 'lihat', 'rakyat', 'senyum', 'tatap', 'masa', 'de']"
1739,1739,"""Persatuan dan kesatuan adalah kunci agar rakyat Indonesia bisa tersenyum menatap masa depan. Itu sebabnya mengapa… https://t.co/sCT20llSkF","['satu', 'dan', 'satu', 'adalah', 'kunci', 'agar', 'rakyat', 'indonesia', 'bisa', 'senyum', 'tatap', 'masa', 'depan', 'itu', 'sebab', 'mengapa']"
1740,1740,"Menurut Muzani, Prabowo adalah pemimpin yang berkomitmen untuk selalu mengutamakan persatuan dan kesatuan. Mending… https://t.co/tusrmTabbf","['turut', 'muzani', 'prabowo', 'adalah', 'pimpin', 'yang', 'komitmen', 'untuk', 'selalu', 'utama', 'satu', 'dan', 'satu', 'mending']"
1741,1741,Muzani mengatakan bahwa dalam kancah internasional Prabowo selalu dihormati sebagai Menteri Pertahanan.… https://t.co/Z6nDGbxHMX,"['muzani', 'kata', 'bahwa', 'dalam', 'kancah', 'internasional', 'prabowo', 'selalu', 'hormat', 'bagai', 'menteri', 'tahan']"
1742,1742,"""Prabowo ingin melihat rakyat tersenyum menatap masa depan. Kalau rakyat senyum mengahadapi masa depan, itu artinya… https://t.co/6bSUPw5kqY","['prabowo', 'ingin', 'lihat', 'rakyat', 'senyum', 'tatap', 'masa', 'depan', 'kalau', 'rakyat', 'senyum', 'mengahadapi', 'masa', 'depan', 'itu', 'arti']"
1743,1743,"""Kalau kemampuan itu kemudian ditingkatkan dalam kursi kepresidenan. Insya Allah bangsa Indonesia akan lebih baik k… https://t.co/dyBkCh6ikW","['kalau', 'mampu', 'itu', 'kemudian', 'tingkat', 'dalam', 'kursi', 'presiden', 'insya', 'allah', 'bangsa', 'indonesia', 'akan', 'lebih', 'baik', 'k']"
1744,1744,"Muzani mengatakan, kunjungan Prabowo ke Pentagon bertemu Menhan AS menunjukkan bahwa Prabowo memiliki pergaulan yan… https://t.co/JE6XOiurkh","['muzani', 'kata', 'kunjung', 'prabowo', 'ke', 'pentagon', 'temu', 'menhan', 'as', 'tunjuk', 'bahwa', 'prabowo', 'milik', 'gaul', 'yan']"
1745,1745,"""Dalam kancah internasional, Prabowo selalu dihormati sebagai Menteri Pertahanan dari republik besar,” kata Muzani… https://t.co/TuK4o7GR4q","['dalam', 'kancah', 'internasional', 'prabowo', 'selalu', 'hormat', 'bagai', 'menteri', 'tahan', 'dari', 'republik', 'besar', 'kata', 'muzani']"
1746,1746,"""Karena itu kami merasa tidak berlebihan kalau Prabowo adalah orang yang tepat untuk memimpin bangsa kita ke depan,… https://t.co/ztDbjKUouS","['karena', 'itu', 'kami', 'rasa', 'tidak', 'lebih', 'kalau', 'prabowo', 'adalah', 'orang', 'yang', 'tepat', 'untuk', 'pimpin', 'bangsa', 'kita', 'ke', 'depan']"
1747,1747,Prabowo memberikan kesempatan kepada anak-anak Palestina untuk mendapatkan beasiswa kuliah di Universitas Pertahana… https://t.co/6X1WeHj9dH,"['prabowo', 'beri', 'sempat', 'kepada', 'anakanak', 'palestina', 'untuk', 'dapat', 'beasiswa', 'kuliah', 'di', 'universitas', 'tahana']"
1748,1748,"Menurut Muzani, dalam situasi yang tidak menentu seperti sekarang perlu pemimpin seperti Prabowo Mending Prabowo… https://t.co/ronCnMivYE","['turut', 'muzani', 'dalam', 'situasi', 'yang', 'tidak', 'tentu', 'seperti', 'sekarang', 'perlu', 'pimpin', 'seperti', 'prabowo', 'mending', 'prabowo']"
1749,1749,Menteri pertahanan (Menhan) mendapat penilaian positif tertinggi dari publik atas kinerjanya. Hal ini terpotret dal… https://t.co/7ZnhXuoR9k,"['menteri', 'tahan', 'menhan', 'dapat', 'nilai', 'positif', 'tinggi', 'dari', 'publik', 'atas', 'kerja', 'hal', 'ini', 'potret', 'dal']"
1750,1750,Para relawan dari berbagai elemen di Kabupaten Nganjuk mendeklarasikan dukungan kepada Prabowo Subianto sebagai Cap… https://t.co/QXLlovlu5q,"['para', 'rawan', 'dari', 'bagai', 'elemen', 'di', 'kabupaten', 'nganjuk', 'deklarasi', 'dukung', 'kepada', 'prabowo', 'subianto', 'bagai', 'cap']"
1751,1751,Prabowo lantas menekankan bahwa pertahanan yang kuat adalah perintah UUD 1945 yang dalam pembukaannya menyebutkan t… https://t.co/wKJJ602Pmw,"['prabowo', 'lantas', 'tekan', 'bahwa', 'tahan', 'yang', 'kuat', 'adalah', 'perintah', 'uud', 'yang', 'dalam', 'buka', 'sebut', 't']"
1752,1752,@azwarsiregar @prabowo @Kemhan_RI Alhamdulillah,"['azwarsiregar', 'prabowo', 'kemhanri', 'alhamdulillah']"
1753,1753,“Saya merasa saya hanya menjalankan tugas yang diberikan kepada negara bangsa dan rakyat dengan kemampuan saya yang… https://t.co/mqYd3Pm8VY,"['saya', 'rasa', 'saya', 'hanya', 'jalan', 'tugas', 'yang', 'beri', 'kepada', 'negara', 'bangsa', 'dan', 'rakyat', 'dengan', 'mampu', 'saya', 'yang']"
1754,1754,"“Saya merasa saya hanya menjalankan tugas yang diberikan kepada negara bangsa dan rakyat, saya lakukan untuk negara… https://t.co/ADfDqRKRgw","['saya', 'rasa', 'saya', 'hanya', 'jalan', 'tugas', 'yang', 'beri', 'kepada', 'negara', 'bangsa', 'dan', 'rakyat', 'saya', 'laku', 'untuk', 'negara']"
1755,1755,“Karena ini bagi saya adalah sebuah harapan dan tantangan. Jadi saya diharapkan dan ditantang untuk memberi yang te… https://t.co/fES90NzdHy,"['karena', 'ini', 'bagi', 'saya', 'adalah', 'buah', 'harap', 'dan', 'tantang', 'jadi', 'saya', 'harap', 'dan', 'tantang', 'untuk', 'beri', 'yang', 'te']"
1756,1756,Prabowo mengungkapkan bahwa baginya mendapatkan predikat pemimpin luar biasa di bidang pertahanan dan keamanan adal… https://t.co/3oFTRQNYXm,"['prabowo', 'ungkap', 'bahwa', 'bagi', 'dapat', 'predikat', 'pimpin', 'luar', 'biasa', 'di', 'bidang', 'tahan', 'dan', 'aman', 'adal']"
1757,1757,iNews Indonesia Awards 2022 memberikan penghargaan “Outstanding Leader in National Defense &amp; Security” untuk Menter… https://t.co/gv9mB37Xvy,"['inews', 'indonesia', 'awards', 'beri', 'harga', 'outstanding', 'leader', 'in', 'national', 'defense', 'security', 'untuk', 'ter']"
1758,1758,Menteri Pertahanan (Menhan) Prabowo Subianto mengaku telah menawarkan beasiswa kepada anak-anak Palestina untuk men… https://t.co/zCMz1xEnQC,"['menteri', 'tahan', 'menhan', 'prabowo', 'subianto', 'aku', 'telah', 'tawar', 'beasiswa', 'kepada', 'anakanak', 'palestina', 'untuk', 'men']"
1759,1759,IPO juga melakukan survei elektabilitas calon presiden (capres) untuk Pilpres 2024. Hasil survei tersebut menempatk… https://t.co/hc7r7yU4Xw,"['ipo', 'juga', 'laku', 'survei', 'elektabilitas', 'calon', 'presiden', 'capres', 'untuk', 'pilpres', 'hasil', 'survei', 'sebut', 'menempatk']"
1760,1760,"""Karena itu kami merasa tidak berlebihan kalau Prabowo adalah orang yang tepat untuk memimpin bangsa kita ke depan,… https://t.co/gjXSpkdFSQ","['karena', 'itu', 'kami', 'rasa', 'tidak', 'lebih', 'kalau', 'prabowo', 'adalah', 'orang', 'yang', 'tepat', 'untuk', 'pimpin', 'bangsa', 'kita', 'ke', 'depan']"
1761,1761,"""Kalau kemampuan itu kemudian ditingkatkan dalam kursi kepresidenan. Insyaallah bangsa Indonesia akan lebih baik ke… https://t.co/ExkFASLDQb","['kalau', 'mampu', 'itu', 'kemudian', 'tingkat', 'dalam', 'kursi', 'presiden', 'insyaallah', 'bangsa', 'indonesia', 'akan', 'lebih', 'baik', 'ke']"
1762,1762,"Direktur Eksekutif Indonesia Political Opinion (IPO), Dedi Kurnia Syah Putra, memaparkan bahwa duet Prabowo Subiant… https://t.co/hRYrqqjxpa","['direktur', 'eksekutif', 'indonesia', 'political', 'opinion', 'ipo', 'dedi', 'kurnia', 'syah', 'putra', 'papar', 'bahwa', 'duet', 'prabowo', 'subiant']"
1763,1763,"""Itu sebabnya mengapa Pak Prabowo memutuskan untuk bekerjasama dengan Presiden Jokowi. Karena beliau menyadari bahw… https://t.co/fpbwrQZlEg","['itu', 'sebab', 'mengapa', 'pak', 'prabowo', 'putus', 'untuk', 'bekerjasama', 'dengan', 'presiden', 'jokowi', 'karena', 'beliau', 'sadar', 'bahw']"
1764,1764,Muzani mengatakan Prabowo hanya ingin melihat masyarakat Indonesia tersenyum menatap masa depan bila diberi kesempa… https://t.co/c0SChzPr4M,"['muzani', 'kata', 'prabowo', 'hanya', 'ingin', 'lihat', 'masyarakat', 'indonesia', 'senyum', 'tatap', 'masa', 'depan', 'bila', 'beri', 'kesempa']"
1765,1765,Muzani menilai Prabowo adalah orang yang tepat untuk memimpin Indonesia ke depan karena memiliki visi yang jelas da… https://t.co/Rjo4E8lYXQ,"['muzani', 'nilai', 'prabowo', 'adalah', 'orang', 'yang', 'tepat', 'untuk', 'pimpin', 'indonesia', 'ke', 'depan', 'karena', 'milik', 'visi', 'yang', 'jelas', 'da']"
1766,1766,Sesumbar Gerindra Sebut Prabowo Sosok Tepat Suksesor Jokowi https://t.co/tkDt4mhcrH @prabowo #MendingPrabowo #dekade08 #Pilpres2024,"['sesumbar', 'gerindra', 'sebut', 'prabowo', 'sosok', 'tepat', 'suksesor', 'jokowi', 'prabowo', 'mendingprabowo', 'dekade', 'pilpres']"
1767,1767,"Pndukung Prabowo  spt  ARB, SDA adl org2 BEJAD tabiatnya kasar termasuk org  ini &gt;&gt;  novrinawawi smoga dilaknat oleh ALLAH","['pndukung', 'prabowo', 'spt', 'arb', 'sda', 'adl', 'org', 'bejad', 'tabiat', 'kasar', 'masuk', 'org', 'ini', 'gt', 'novrinawawi', 'smoga', 'laknat', 'oleh', 'allah']"
1768,1768,Sesumbar Gerindra Sebut Prabowo Sosok Tepat Suksesor Jokowi Mending Prabowo https://t.co/x5RkjqjARJ dekade08,"['sesumbar', 'gerindra', 'sebut', 'prabowo', 'sosok', 'tepat', 'suksesor', 'jokowi', 'mending', 'prabowo', 'dekade']"
1769,1769,"""Dalam kancah internasional, Prabowo selalu dihormati sebagai Menteri Pertahanan dari republik besar,"" kata Muzani… https://t.co/2Yy9xwmeMB","['dalam', 'kancah', 'internasional', 'prabowo', 'selalu', 'hormat', 'bagai', 'menteri', 'tahan', 'dari', 'republik', 'besar', 'kata', 'muzani']"
1770,1770,"""Pak Prabowo menyadari bahwa kegotongroyongan diperlukan dalam mambangun dan memajukan bangsa kita,"" kata Muzani Me… https://t.co/nn5VwnvEGB","['pak', 'prabowo', 'sadar', 'bahwa', 'kegotongroyongan', 'perlu', 'dalam', 'mambangun', 'dan', 'maju', 'bangsa', 'kita', 'kata', 'muzani', 'me']"
1771,1771,"@abu_waras Kalau memang palsu orang yg paling protes dan memperkarakan kasus ini adalah Prabowo,SBY,Hidayat nur Wah… https://t.co/WwYaa2JOnf","['abuwaras', 'kalau', 'memang', 'palsu', 'orang', 'yg', 'paling', 'protes', 'dan', 'perkara', 'kasus', 'ini', 'adalah', 'prabowosbyhidayat', 'nur', 'wah']"
1772,1772,"""Pak Prabowo menyadari bahwa kegotongroyongan diperlukan dalam mambangun dan memajukan bangsa kita,"" kata Muzani… https://t.co/oXDJWp2uR1","['pak', 'prabowo', 'sadar', 'bahwa', 'kegotongroyongan', 'perlu', 'dalam', 'mambangun', 'dan', 'maju', 'bangsa', 'kita', 'kata', 'muzani']"
1773,1773,Sekjen Partai Gerindra Ahmad Muzani menyebut Ketua Umumnya yakni Prabowo Subianto dihormati di kancah internasional… https://t.co/Nfz9EDkBwt,"['sekjen', 'partai', 'gerindra', 'ahmad', 'muzani', 'sebut', 'ketua', 'umum', 'yakni', 'prabowo', 'subianto', 'hormat', 'di', 'kancah', 'internasional']"
1774,1774,"""Prabowo ingin melihat rakyat tersenyum menatap masa depan. Kalau rakyat senyum mengahadapi masa depan, itu artinya… https://t.co/KMQl5psoad","['prabowo', 'ingin', 'lihat', 'rakyat', 'senyum', 'tatap', 'masa', 'depan', 'kalau', 'rakyat', 'senyum', 'mengahadapi', 'masa', 'depan', 'itu', 'arti']"
1775,1775,"Prabowo ingin melihat rakyat tersenyum menatap masa depan. Kalau rakyat senyum mengahadapi masa depan, itu artinya… https://t.co/VaPhPSx7D2","['prabowo', 'ingin', 'lihat', 'rakyat', 'senyum', 'tatap', 'masa', 'depan', 'kalau', 'rakyat', 'senyum', 'mengahadapi', 'masa', 'depan', 'itu', 'arti']"
1776,1776,"Jika Prabowo diberi kesempatan untuk memimpin bangsa Indonesia, cuma satu hal yang ingin Prabowo lakukan. Yaitu mel… https://t.co/58rmdGgAdV","['jika', 'prabowo', 'beri', 'sempat', 'untuk', 'pimpin', 'bangsa', 'indonesia', 'cuma', 'satu', 'hal', 'yang', 'ingin', 'prabowo', 'laku', 'yaitu', 'mel']"
1777,1777,"Jika Prabowo diberi kesempatan untuk memimpin bangsa Indonesia, cuma satu hal yang ingin Prabowo lakukan. Yaitu mel… https://t.co/pf86WL1xD7","['jika', 'prabowo', 'beri', 'sempat', 'untuk', 'pimpin', 'bangsa', 'indonesia', 'cuma', 'satu', 'hal', 'yang', 'ingin', 'prabowo', 'laku', 'yaitu', 'mel']"
1778,1778,"Muzani mengatakan, kunjungan Prabowo ke Pentagon bertemu Menhan AS menunjukkan bahwa Prabowo memiliki pergaulan yan… https://t.co/AoscJT55v4","['muzani', 'kata', 'kunjung', 'prabowo', 'ke', 'pentagon', 'temu', 'menhan', 'as', 'tunjuk', 'bahwa', 'prabowo', 'milik', 'gaul', 'yan']"
1779,1779,"""Kalau kemampuan itu kemudian ditingkatkan dalam kursi kepresidenan. Insya Allah bangsa Indonesia akan lebih baik k… https://t.co/KiKL9i4Jbp","['kalau', 'mampu', 'itu', 'kemudian', 'tingkat', 'dalam', 'kursi', 'presiden', 'insya', 'allah', 'bangsa', 'indonesia', 'akan', 'lebih', 'baik', 'k']"
1780,1780,"Peran Prabowo pun benar-benar sosok yang mau berkorban demi bangsa dan negara, dan bukan semata mencari kekuasaan.… https://t.co/UpCtnb0f1K","['peran', 'prabowo', 'pun', 'benarbenar', 'sosok', 'yang', 'mau', 'korban', 'demi', 'bangsa', 'dan', 'negara', 'dan', 'bukan', 'semata', 'cari', 'kuasa']"
1781,1781,“Menurut kami sosok prabowo memenuhi kriteria itu. Bersatu kembali sebagai suatu bangsa adalah langkah yang telah d… https://t.co/Nkc2SPI8wQ,"['turut', 'kami', 'sosok', 'prabowo', 'penuh', 'kriteria', 'itu', 'satu', 'kembali', 'bagai', 'suatu', 'bangsa', 'adalah', 'langkah', 'yang', 'telah', 'd']"
1782,1782,"KIB SOLID
PAPARAN VISI MISI KIB MENUJU PEMILU 2024
@airlangga_hrt @PartaiGolkar 
#airlanggahartanto #golkar #mu… https://t.co/mot7EVawzM","['kib', 'solid', 'papar', 'visi', 'misi', 'kib', 'tuju', 'milu', 'airlanggahrt', 'partaigolkar', 'airlanggahartanto', 'golkar', 'mu']"
1783,1783,Prabowo menyadari bahwa kegotongroyongan diperlukan dalam mambangun dan memajukan bangsa kita ini Mending Prabowo… https://t.co/gsU2NV04eg,"['prabowo', 'sadar', 'bahwa', 'kegotongroyongan', 'perlu', 'dalam', 'mambangun', 'dan', 'maju', 'bangsa', 'kita', 'ini', 'mending', 'prabowo']"
1784,1784,"Prabowo Subianto, kata Ahmad Muzani, adalah pemimpin yang berkomitmen untuk selalu mengutamakan persatuan dan kesat… https://t.co/8KUXrMXZ6U","['prabowo', 'subianto', 'kata', 'ahmad', 'muzani', 'adalah', 'pimpin', 'yang', 'komitmen', 'untuk', 'selalu', 'utama', 'satu', 'dan', 'kesat']"
1785,1785,"Tujuh Eks Kapolri Sambangi Mabes Polri Temui Kapolri Listyo Sigit Prabowo, Ada Apa? https://t.co/irpROVIRhq","['tujuh', 'eks', 'kapolri', 'sambang', 'mabes', 'polri', 'temu', 'kapolri', 'listyo', 'sigit', 'prabowo', 'ada', 'apa']"
1786,1786,"@prabowo Jangan direbus semua ya pak, yg perlu digoreng ya tetep pakai minyak goreng (tdk langka lagi) tapi tetep d… https://t.co/JHnIS6PALw","['prabowo', 'jangan', 'rebus', 'semua', 'ya', 'pak', 'yg', 'perlu', 'goreng', 'ya', 'tetep', 'pakai', 'minyak', 'goreng', 'tdk', 'langka', 'lagi', 'tapi', 'tetep', 'd']"
1787,1787,@BanG_BoLoN71 @aniesbaswedan @jokowi @prabowo @puanmaharani_ri @musniumar Eaaaa.. gkgkgk.. 🤣😂😂😜,"['bangbolon', 'aniesbaswedan', 'jokowi', 'prabowo', 'puanmaharaniri', 'musniumar', 'eaaaa', 'gkgkgk']"
1788,1788,IPO juga melakukan survei elektabilitas calon presiden (capres) untuk Pilpres 2024. Hasil survei tersebut menempatk… https://t.co/Yfoa2gR2Dx,"['ipo', 'juga', 'laku', 'survei', 'elektabilitas', 'calon', 'presiden', 'capres', 'untuk', 'pilpres', 'hasil', 'survei', 'sebut', 'menempatk']"
1789,1789,"Makin Solid, Akar Rumput Kabupaten Nganjuk Deklarasikan Prabowo Presiden Mending Prabowo https://t.co/A0Q3Rzfumk dekade08","['makin', 'solid', 'akar', 'rumput', 'kabupaten', 'nganjuk', 'deklarasi', 'prabowo', 'presiden', 'mending', 'prabowo', 'dekade']"
1790,1790,Para relawan dari kalangan akar rumput di Jawa Timur semakin menguat dalam mendukung Prabowo Subianto menjadi Presi… https://t.co/tOS97KvgFY,"['para', 'rawan', 'dari', 'kalang', 'akar', 'rumput', 'di', 'jawa', 'timur', 'makin', 'kuat', 'dalam', 'dukung', 'prabowo', 'subianto', 'jadi', 'pres']"
1791,1791,"""Hasil survei bila pemilu dilaksanakan hari ini, suara Prabowo Subianto adalah 24,8 persen,"" ungkap Dedi Mending Pr… https://t.co/dTKJnDMjcH","['hasil', 'survei', 'bila', 'milu', 'laksana', 'hari', 'ini', 'suara', 'prabowo', 'subianto', 'adalah', 'persen', 'ungkap', 'dedi', 'mending', 'pr']"
1792,1792,"Prabowo-Erick berhasil unggul dengan presentase angka 34,7 persen, jauh berada di atas pasangan lainnya. Mending Pr… https://t.co/ZHZJnS9MnB","['prabowoerick', 'hasil', 'unggul', 'dengan', 'presentase', 'angka', 'persen', 'jauh', 'ada', 'di', 'atas', 'pasang', 'lain', 'mending', 'pr']"
1793,1793,"@LaNyallaAcademy @akunyangbaik @Tano_AWJ @Dahnilanzar @prabowo DPR RI tinggal sidang, cabut, selesai","['lanyallaacademy', 'akunyangbaik', 'tanoawj', 'dahnilanzar', 'prabowo', 'dpr', 'ri', 'tinggal', 'sidang', 'cabut', 'selesai']"
1794,1794,@aji_lmajang @aniesbaswedan @jokowi @prabowo @puanmaharani_ri @musniumar Siyappp...gkgkgk😜🤣😂😂,"['ajilmajang', 'aniesbaswedan', 'jokowi', 'prabowo', 'puanmaharaniri', 'musniumar', 'siyapppgkgkgk']"
1795,1795,@KaredokLeunca__ @aniesbaswedan @jokowi @prabowo @puanmaharani_ri @musniumar Wwkwkwk.. gk tau mereka mak.. HABIB2.. SUDAH BERGERAK..😅🤣,"['karedokleunca', 'aniesbaswedan', 'jokowi', 'prabowo', 'puanmaharaniri', 'musniumar', 'wwkwkwk', 'gk', 'tau', 'mereka', 'mak', 'habib', 'sudah', 'gerak']"
1796,1796,"Direktur Eksekutif Indonesia Political Opinion (IPO), Dedi Kurnia Syah Putra, memaparkan bahwa duet Prabowo Subiant… https://t.co/zIo1Rnh1z6","['direktur', 'eksekutif', 'indonesia', 'political', 'opinion', 'ipo', 'dedi', 'kurnia', 'syah', 'putra', 'papar', 'bahwa', 'duet', 'prabowo', 'subiant']"
1797,1797,"Puncaki Hasil Survei, Pasangan Prabowo-Erick Thohir Kalahkan Pasangan lain Mending Prabowo https://t.co/mUtIwjVOTo dekade08","['puncak', 'hasil', 'survei', 'pasang', 'prabowoerick', 'thohir', 'kalah', 'pasang', 'lain', 'mending', 'prabowo', 'dekade']"
1798,1798,@KaredokLeunca__ @aniesbaswedan @jokowi @prabowo @puanmaharani_ri @musniumar Saya usulan novel BAWOKmin supaya di s… https://t.co/00wavZyXxe,"['karedokleunca', 'aniesbaswedan', 'jokowi', 'prabowo', 'puanmaharaniri', 'musniumar', 'saya', 'usul', 'novel', 'bawokmin', 'supaya', 'di', 's']"
1799,1799,Relawan Prabowo Capres RI 2024 dari Kaum Milenial Mulai Bermunculan di Kota Probolinggo Mending Prabowo https://t.co/9RJr5WKrKW dekade08,"['rawan', 'prabowo', 'capres', 'ri', 'dari', 'kaum', 'milenial', 'mulai', 'muncul', 'di', 'kota', 'probolinggo', 'mending', 'prabowo', 'dekade']"
